stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1900HA080263,,"Lakeland Gardens",,50.888472875,-1.456413487,,,,,,
1900HA080260,,"Marchwood Church",,50.890143043,-1.452043547,,,,,,
1900HA080258,,"The White Horse",,50.893388728,-1.448095437,,,,,,
1900HA080256,,"Old Magazine Close",,50.894864211,-1.45015395,,,,,,
1900HA080253,,"Bury Road",,50.894843392,-1.45338186,,,,,,
1900HA080255,,"Woodpecker Drive",,50.892184782,-1.457920062,,,,,,
1900HA080269,,"Pooksgreen, Tavells Lane",,50.89113454,-1.464173795,,,,,,
1900HA080270,,"April Cottage",,50.892993572,-1.467579065,,,,,,
1900HA080242,,Sunnyfields,,50.905291017,-1.479241967,,,,,,
1900HA080207,,"Jacobs Gutter Lane",,50.906694294,-1.486822208,,,,,,
1900HA080208,,"Clay Meadow",,50.910215258,-1.489998013,,,,,,
1900HA080029,,"Salisbury Road Shops [J]",,50.919815133,-1.491130828,,,,,,
1980SNA90983,,"Southampton, Albion Place [BC]",,50.901870011,-1.405390004,,,,,,
1900HA080335,,"The Heath",,50.851755794,-1.417135261,,,,,,
1900HA080334,,"St Andrew's Church",,50.852924727,-1.41531653,,,,,,
1900HA080331,,"Dibden Purlieu, Noads Way",,50.857736121,-1.410028028,,,,,,
1900HA080396,,"Butts Ash Lane",,50.854230637,-1.399758348,,,,,,
1900HA080432,,"Netley View, Fawley Road",,50.847085768,-1.393614316,,,,,,
1900HA080434,,"Hardley Roundabout",,50.844331971,-1.392732028,,,,,,
1900HA080436,,"Lime Kiln Lane",,50.839441489,-1.388330803,,,,,,
1900HA080437,,"New Forest Academy",,50.837561771,-1.386565988,,,,,,
1900HA080439,,"Southbourne Avenue",,50.834298762,-1.38339945,,,,,,
1900HA080443,,"Long Lane Junction",,50.832666412,-1.382512153,,,,,,
1900HA080444,,"Holbury, Holbury Drove Shops",,50.830989102,-1.388455428,,,,,,
1900HA080447,,"Foxcroft Drive",,50.827031998,-1.391829486,,,,,,
1900HA080448,,"Whitefield Road",,50.825182655,-1.388985578,,,,,,
1900HA080450,,"Bethany Gospel Hall",,50.824227219,-1.383432679,,,,,,
1900HA080457,,"Rollestone Crossroads",,50.823409293,-1.375052952,,,,,,
1900HA080460,,"Blackfield Primary School",,50.820781126,-1.374619541,,,,,,
1900HA080463,,"Blackfield Crossroads",,50.818625868,-1.371823378,,,,,,
1900HA080465,,"Forresters Road",,50.821943198,-1.368314898,,,,,,
1900HA080471,,"The Pentagon",,50.824536355,-1.362302789,,,,,,
1900HA080474,,"Fawley School",,50.825344965,-1.357251591,,,,,,
1900HA080476,,"Fawley Square",,50.826863718,-1.350571801,,,,,,
1900HA080473,,"Fawley School",,50.825273655,-1.357366151,,,,,,
1900HA080472,,"The Pentagon",,50.824570383,-1.361947389,,,,,,
1900HA080464,,"Forresters Road",,50.820647955,-1.36992235,,,,,,
1900HA080462,,"Blackfield Crossroads",,50.817574647,-1.371993624,,,,,,
1900HA080489,,"Hampton Close",,50.814005871,-1.370565259,,,,,,
1900HA080490,,"Chapel Lane",,50.811410094,-1.371139483,,,,,,
1900HA080492,,"Chalewood Road",,50.809766664,-1.369884171,,,,,,
1900HA080494,,"The Langley Tavern",,50.808428026,-1.368454529,,,,,,
1900HA081080,,"Langley Farm",,50.803103195,-1.364921778,,,,,,
1900HA080478,,Stonehills,,50.822826357,-1.344196566,,,,,,
1900HA080480,,"Badminston Lane",,50.819515082,-1.340651352,,,,,,
1900HA080482,,"Badminston Drove",,50.816170672,-1.336042485,,,,,,
1900HA080484,,"Ower Corner",,50.81464992,-1.33271414,,,,,,
1900HA080485,,"Calshot Close",,50.81160209,-1.326569156,,,,,,
1900HA080487,,"Calshot Beach",,50.809646733,-1.319685281,,,,,,
1900HA080475,,"Fawley Square",,50.826642156,-1.351156996,,,,,,
1900HA080493,,"The Langley Tavern",,50.808392673,-1.368568546,,,,,,
1900HAA91391,,"Chalewood Road",,50.809967551,-1.370449192,,,,,,
1900HA080491,,"Chapel Lane",,50.811311871,-1.371268543,,,,,,
1900HA080488,,"Hampton Close",,50.814466605,-1.370956512,,,,,,
1900HA080461,,"Blackfield Crossroads",,50.818361604,-1.372849004,,,,,,
1900HA080459,,"Blackfield Primary School",,50.821016439,-1.374900327,,,,,,
1900HA080458,,"Rollestone Crossroads",,50.823293309,-1.375224865,,,,,,
1900HA080451,,"Bethany Gospel Hall",,50.823947095,-1.381477143,,,,,,
1900HA080449,,"Whitefield Road",,50.825082256,-1.388702936,,,,,,
1900HA080446,,"Foxcroft Drive",,50.828410435,-1.392322734,,,,,,
1900HA080445,,"Holbury, Holbury Drove Shops",,50.830389155,-1.390664144,,,,,,
1900HA080442,,"Long Lane Junction",,50.83267623,-1.382668223,,,,,,
1900HA080438,,"Southbourne Avenue",,50.834697557,-1.38399062,,,,,,
1900HA080435,,"Lime Kiln Lane",,50.83995879,-1.389232979,,,,,,
1900HA080433,,"Hardley Roundabout",,50.843969599,-1.392703068,,,,,,
1900HA080431,,"Netley View, Fawley Road",,50.847644966,-1.393933772,,,,,,
1900HA080397,,"Butts Ash Lane",,50.853708299,-1.39960878,,,,,,
1900HA080332,,"Dibden Purlieu, Noads Way",,50.857019488,-1.410576944,,,,,,
1900HA080333,,"St Andrew's Church",,50.852879269,-1.415217656,,,,,,
1900HA080336,,"The Heath",,50.851487169,-1.417365897,,,,,,
1900HAA92272,,"Bulls Copse Road",,50.901800023,-1.485219961,,,,,,
1900HA080486,,"Calshot Close",,50.811190324,-1.325340245,,,,,,
1900HA080483,,"Ower Corner",,50.814660697,-1.333026265,,,,,,
1900HA080481,,"Badminston Drove",,50.816189463,-1.336184168,,,,,,
1900HA080479,,"Badminston Lane",,50.819561484,-1.340906226,,,,,,
1900HA080477,,Stonehills,,50.822900046,-1.344507867,,,,,,
1980SN12616C,,"Southampton, Vincents Walk [CI]",,50.903910939,-1.402604323,,,,,,
1980SNA09464,,"Southampton, Westquay [BG]",,50.902423514,-1.405410688,,,,,,
1980HA120626,,"Holyrood Church [BJ]",,50.899987146,-1.4037637,,,,,,
1980SNA90889,,"Oxford Street",,50.899457867,-1.400499806,,,,,,
1980SN120634,,"Challis Court",,50.900434111,-1.397741721,,,,,,
1980SNA90891,,"Terminus Terrace",,50.900773848,-1.395861214,,,,,,
1980SN12658A,,"Woolston, Bridge Link Road",,50.898256671,-1.377166218,,,,,,
1980SN120661,,"Johns Road",,50.897975446,-1.378392868,,,,,,
1980SN120657,,"Radstock Road",,50.899510102,-1.377817855,,,,,,
1980SN120654,,"Ailsa Lane",,50.901725329,-1.376707554,,,,,,
1980SN120571,,"Peartree, Osterley Road",,50.906006696,-1.37352152,,,,,,
1980SN120569,,"Leslie Loader House",,50.907294726,-1.372238426,,,,,,
1980SN120566,,"Westwood House",,50.909119984,-1.369710037,,,,,,
1980SN120563,,"Freemantle Common",,50.911399484,-1.366351446,,,,,,
1980SN120562,,"Spring Road",,50.913029276,-1.365091805,,,,,,
1980SN120575,,"Bitterne Leisure Centre",,50.914142364,-1.356513389,,,,,,
1980SN120579,,"Ruby Road",,50.912210775,-1.353581395,,,,,,
1980SN120594,,"Upper Deacon Road",,50.910282249,-1.349597058,,,,,,
1980SN120597,,"North East Road",,50.908472234,-1.345924293,,,,,,
1980SN120601,,"Hinkler Road",,50.906661623,-1.342166486,,,,,,
1980SN120700,,"Antelope Park",,50.905250716,-1.339142852,,,,,,
1980SN120703,,"Sholing, Orpen Road",,50.903327846,-1.336240448,,,,,,
1980SN120345,,"Orpen Road",,50.903816634,-1.336802364,,,,,,
1980SN120701,,"Antelpoe Park",,50.905308125,-1.339753587,,,,,,
1980SN120598,,"Hinkler Road",,50.907209291,-1.343609477,,,,,,
1980SN120596,,"North East Road",,50.908992165,-1.347239763,,,,,,
1980SN120595,,"Upper Deacon Road",,50.910347092,-1.34993752,,,,,,
1980SN120578,,"Ruby Road",,50.912503232,-1.354430799,,,,,,
1980SN12922A,,"Bitterne Shops [BB]",,50.914951659,-1.36142407,,,,,,
1980SN120564,,"Freemantle Common",,50.912320932,-1.365471266,,,,,,
1980SN120565,,"Westwood House",,50.90955904,-1.368752002,,,,,,
1980SN120570,,"Leslie Loader House",,50.906828908,-1.372571805,,,,,,
1980SN120880,,"Peartree Church",,50.904304722,-1.374753198,,,,,,
1980SN120655,,"Ailsa Lane",,50.902002407,-1.376390994,,,,,,
1980SN120656,,"Radstock Road",,50.899626011,-1.377631447,,,,,,
1980SN120660,,"Johns Road",,50.898083348,-1.378391433,,,,,,
1980SNA90892,,"Itchen Bridge (west)",,50.898898965,-1.393268975,,,,,,
1980SNA90873,,"Oxford Street",,50.899289088,-1.400466707,,,,,,
1980HA120625,,"Holyrood Church [BK]",,50.900060242,-1.403990293,,,,,,
1980SNA90981,,"Southampton, Albion Place [BE]",,50.901749997,-1.405149919,,,,,,
1980SNA90984,,"Southampton, Albion Place [BA]",,50.901850029,-1.405509999,,,,,,
1900HA080035,,"Water Lane Shops",,50.918611381,-1.491414245,,,,,,
1900HA080038,,"Sunset Road",,50.919263861,-1.496727737,,,,,,
1900HA080040,,"Hammonds Lane",,50.920311444,-1.499860505,,,,,,
1900HA080042,,"Hammonds Green",,50.921143558,-1.503095294,,,,,,
1900HA080043,,"Totton College",,50.920398809,-1.50772685,,,,,,
1900HA080045,,"Calmore Service Station",,50.922555417,-1.513793348,,,,,,
1900HAA91117,,"Stonechat Drive",,50.922941708,-1.515866513,,,,,,
1900HAA91119,,"West Totton, Morrisons",,50.923343282,-1.521667143,,,,,,
1900HA080102,,"West Totton, Goodies",,50.915142825,-1.52182229,,,,,,
1900HA080104,,"Crabbs Way",,50.915468153,-1.517835947,,,,,,
1900HAA91768,,"Hazel Farm Road",,50.916309312,-1.512506998,,,,,,
1900HA080108,,"Graddidge Way",,50.916807742,-1.509130361,,,,,,
1900HA080110,,"Calmore Corner",,50.917868657,-1.504823021,,,,,,
1900HA080044,,"Totton College",,50.920337003,-1.507997806,,,,,,
1900HA080041,,"Hammonds Green",,50.921169748,-1.502910067,,,,,,
1900HA080039,,"Hammonds Lane",,50.920128069,-1.499037334,,,,,,
1900HA080037,,"Sunset Road",,50.918926188,-1.495579063,,,,,,
1900HA080036,,"Water Lane Shops",,50.918710169,-1.491384716,,,,,,
1900HA080027,,"Morpeth Avenue",,50.92100981,-1.492896146,,,,,,
1900HA080025,,"Testwood Lane",,50.923571403,-1.496766655,,,,,,
1900HA080024,,"Testwood Co-op",,50.926210266,-1.499811518,,,,,,
1900HA080021,,"Stanley Road",,50.929314211,-1.502282599,,,,,,
1900HA080019,,"Testwood Crescent",,50.932222414,-1.507388663,,,,,,
1900HA080056,,"Calmore, Embley Close",,50.931188858,-1.509662119,,,,,,
1900HA080057,,"Bearslane Close",,50.928057067,-1.509083185,,,,,,
1900HA080058,,"Mortimer Close",,50.925562918,-1.506178428,,,,,,
1900HA080059,,"Sarum Compton House",,50.925264967,-1.510165429,,,,,,
1900HA080060,,"Bowater Way",,50.924294654,-1.51189845,,,,,,
1900HA080061,,"Tudor Close",,50.924433501,-1.515637622,,,,,,
1900HA080063,,"Richmond Close",,50.928002352,-1.517535706,,,,,,
1900HA080064,,"Friars Croft",,50.93053897,-1.515545789,,,,,,
1900HA080065,,Stocklands,,50.931826018,-1.513654062,,,,,,
1900HA080055,,"Calmore, Coppice Road",,50.932248493,-1.511458214,,,,,,
1900HA080020,,"Testwood Crescent",,50.931449919,-1.505461549,,,,,,
1900HA080022,,"Stanley Road",,50.929078599,-1.501858236,,,,,,
1900HA080023,,"Testwood Co-op",,50.927508098,-1.500494815,,,,,,
1900HA080026,,"Testwood Lane",,50.922809323,-1.49520987,,,,,,
1900HA080028,,"Salisbury Road Shops [K]",,50.920203709,-1.491567613,,,,,,
1980SN120662,,"Norton Close",,50.899911747,-1.373887683,,,,,,
1980SN120666,,"Ludlow Academy",,50.900742237,-1.37113197,,,,,,
1980SN120668,,"Wodehouse Road",,50.902188004,-1.369038928,,,,,,
1980SNA90917,,"Knighton Road",,50.904460022,-1.365729973,,,,,,
1980SN120674,,"Spakes Corner",,50.904671077,-1.362673965,,,,,,
1980SN120588,,"Heath Road",,50.906672886,-1.360385276,,,,,,
1980SN120587,,"Merryoak Road",,50.909239956,-1.360530034,,,,,,
1980SNA19712,,"Freemantle Common Road",,50.911927981,-1.363854925,,,,,,
1980SN120450,,"Chichester Road",,50.917932608,-1.358950664,,,,,,
1980SN120447,,"Dean Road",,50.92026805,-1.356841506,,,,,,
1980SN121063,,"Hatley Road",,50.92152643,-1.353480827,,,,,,
1980SN121060,,"St Francis Avenue",,50.922012171,-1.348651104,,,,,,
1900HA030447,,"Beauworth Avenue",,50.923126497,-1.343698622,,,,,,
1980HA120462,,"Melchet Road",,50.922860376,-1.34274913,,,,,,
1980SN120467,,"Harefield, Bentley Green",,50.921574015,-1.341218923,,,,,,
1980HA120466,,"Meon Court",,50.919698705,-1.335452822,,,,,,
1980SN120468,,"Faringdon Road",,50.917865093,-1.337186032,,,,,,
1980SN120470,,"Somerset Avenue",,50.917924005,-1.341783996,,,,,,
1980SN120472,,"The Exford Arms",,50.917158996,-1.344323107,,,,,,
1980SN120473,,"Harefield, Sunningdale Gardens",,50.915346576,-1.34665303,,,,,,
1980SNA90939,,"Spring Road, Rosoman Road",,50.90190367,-1.365355839,,,,,,
1980SNA90941,,"Spakes Corner",,50.904472869,-1.362605562,,,,,,
1980SNA19711,,"Freemantle Common Road",,50.912141423,-1.363880607,,,,,,
1980SNA19708,,"Merryoak Road",,50.909425239,-1.360504028,,,,,,
1980SN120589,,"Heath Road",,50.906516991,-1.360325971,,,,,,
1980SN120675,,"Spakes Corner",,50.904609008,-1.36283495,,,,,,
1980SN120673,,"Knighton Road",,50.904639052,-1.365049446,,,,,,
1980SNA90915,,"Bishops Crescent",,50.90320798,-1.367468049,,,,,,
1980SN120667,,"Ludlow Academy",,50.899962395,-1.371597522,,,,,,
1980SN120906,,"Norton Close",,50.899707517,-1.372695915,,,,,,
1980SN120872,,"Vineyard Close",,50.899935039,-1.376560801,,,,,,
1980SNA90964,,"Spakes Corner",,50.904116388,-1.362750511,,,,,,
1980SNA90940,,"Spring Road, Rosoman Road",,50.902073114,-1.364913679,,,,,,
1980SN12618A,,"Southampton, Vincents Walk [CG]",,50.904692943,-1.402537432,,,,,,
1980SN120442,,"Townhill Way, Bramble Mews",,50.921686325,-1.356380923,,,,,,
1900HA030457,,"Cerne Close",,50.926687241,-1.353323951,,,,,,
1900HA030454,,"Harbourne Gardens",,50.930523561,-1.354323776,,,,,,
1900HA030452,,"Chartwell Green Shops",,50.933335952,-1.352714934,,,,,,
1900HA030450,,"Allington Lane Roundabout",,50.933815158,-1.349525158,,,,,,
1900HA030389,,Barnsland,,50.932208055,-1.346758441,,,,,,
1900HA030387,,"West End, Midlands Estate",,50.928883334,-1.342393934,,,,,,
1900HA030385,,"West End Asda",,50.927642304,-1.336022674,,,,,,
1900HA030384,,"Hilldene Centre",,50.927420717,-1.331856796,,,,,,
1900HA030379,,"The Pavillions",,50.927309985,-1.327135006,,,,,,
1900HA030564,,"Moorgreen Hospital",,50.927223992,-1.323595998,,,,,,
1900HA030382,,"Shaw Road",,50.926475245,-1.319178517,,,,,,
1900HA030363,,"Birchwood Gardens",,50.923473918,-1.302775214,,,,,,
1900HA030362,,"Caravan Park",,50.925313901,-1.302192823,,,,,,
1900HA030361,,"Drummond Community Centre",,50.925978918,-1.300617758,,,,,,
1900HA030358,,"Stirling Crescent",,50.925537442,-1.297479937,,,,,,
1900HA030355,,"Elliot Rise",,50.927329612,-1.296428482,,,,,,
1900HA030352,,"Watkin Road",,50.930332555,-1.294846389,,,,,,
1900HA030351,,"Hedge End Rail Station",,50.932076079,-1.294677732,,,,,,
1900HA030349,,"Martley Gardens",,50.931914591,-1.297725431,,,,,,
1900HA030348,,"Marlborough Gardens",,50.933405052,-1.301844104,,,,,,
1900HA030345,,"Peppercorn Way",,50.934215663,-1.30507661,,,,,,
1900HAA13695,,"Berrywood Business Village",,50.933262636,-1.308136151,,,,,,
1900HA030344,,"Dowd's Farm Park",,50.931024801,-1.308354328,,,,,,
1900HA030342,,"Bradbeers Retail Park",,50.92565403,-1.310984924,,,,,,
1900HA030381,,"Shaw Road",,50.926672189,-1.320570042,,,,,,
1900HA030380,,"Moorgreen Hospital",,50.927117984,-1.324561813,,,,,,
1900HA030383,,"Hilldene Centre",,50.927303825,-1.331858469,,,,,,
1900HA030386,,"West End Asda",,50.927617592,-1.336421434,,,,,,
1900HA030388,,"West End, Midlands Estate",,50.928767322,-1.34255209,,,,,,
1900HA030390,,Barnsland,,50.932605761,-1.347122861,,,,,,
1900HA030451,,"Allington Lane Roundabout",,50.933563231,-1.349500209,,,,,,
1900HA030453,,"Chartwell Green Shops",,50.932549956,-1.353256916,,,,,,
1900HA120786,,"Harbourne Gardens",,50.929340051,-1.353329871,,,,,,
1900HA030456,,"Cerne Close",,50.926891609,-1.352880032,,,,,,
1980SN120443,,"Townhill Way, Bramble Mews",,50.92135402,-1.35645664,,,,,,
1980SN120449,,"Dean Road",,50.920222387,-1.356714096,,,,,,
1980SN120451,,"Chichester Road",,50.917456823,-1.359099456,,,,,,
1980SN120520,,"Southampton Central Station [SF]",,50.907156772,-1.413158604,,,,,,
1980SN120737,,"Weston Infant School",,50.892584193,-1.355943067,,,,,,
1980SN120741,,"The Gardeners Arms",,50.890636494,-1.353353887,,,,,,
1980SN122003,,"Tenterton Avenue",,50.888841762,-1.352411969,,,,,,
1900HA030525,,"Pegasus Avenue",,50.882299686,-1.345153458,,,,,,
1900HA030527,,"Westwood Nature Reserve",,50.880560089,-1.349257391,,,,,,
1900HA030529,,"St Edwards Road",,50.879307414,-1.352003941,,,,,,
1900HA030530,,"New Road",,50.877321422,-1.355499568,,,,,,
1900HA030532,,"York Road",,50.875017074,-1.355090741,,,,,,
1900HA030535,,"New Road",,50.87361352,-1.351713346,,,,,,
1900HA030536,,"Netley, Denzil Avenue",,50.874542405,-1.348957421,,,,,,
1900HA030539,,"Netley Rail Station",,50.874881397,-1.343651338,,,,,,
1900HA030520,,"Abbeyfields Close",,50.876359128,-1.33780317,,,,,,
1900HA030519,,"St Mary's Church",,50.876664003,-1.332862993,,,,,,
1900HAA19442,,"Satchell Lane",,50.8747042,-1.328304091,,,,,,
1900HA030501,,Broadway,,50.873301395,-1.328310034,,,,,,
1900HAA19444,,"Hamble Sports Ground",,50.867703822,-1.327580443,,,,,,
1900HA030505,,"Verdon Avenue",,50.86382287,-1.328247252,,,,,,
1900HA030507,,"Beaulieu Road",,50.861297139,-1.326891083,,,,,,
1900HA030509,,"Hamble Fire Station",,50.859128808,-1.32203474,,,,,,
1900HA030511,,"Copse Lane",,50.858881054,-1.319637193,,,,,,
1900HA030512,,"Hamble Square",,50.859097004,-1.315044873,,,,,,
1900HA030510,,"Copse Lane",,50.858851456,-1.320731632,,,,,,
1900HA030508,,"Hamble Fire Station",,50.859399375,-1.323721578,,,,,,
1900HA030506,,"Beaulieu Road",,50.861534038,-1.327427605,,,,,,
1900HA030504,,"Verdon Avenue",,50.86397565,-1.328230848,,,,,,
1900HA030502,,"Hamble Sports Ground",,50.867893387,-1.327705613,,,,,,
1900HA030500,,Broadway,,50.873572294,-1.328505115,,,,,,
1900HAA19443,,"Satchell Lane",,50.874885589,-1.328571527,,,,,,
1900HA030518,,"St Mary's Church",,50.876589009,-1.332658965,,,,,,
1900HAA92287,,"Abbeyfields Close",,50.876208885,-1.336729645,,,,,,
1900HA030538,,"Netley Rail Station",,50.87452324,-1.343926407,,,,,,
1900HA030537,,"Denzil Avenue",,50.874168268,-1.347981965,,,,,,
1900HA030534,,"New Road",,50.873239568,-1.352386508,,,,,,
1900HA030533,,"York Road",,50.874556683,-1.354770202,,,,,,
1900HA030531,,"New Road",,50.877286866,-1.355755887,,,,,,
1900HA030528,,"St Edwards Road",,50.879798731,-1.351414345,,,,,,
1900HA030526,,"Westwood Nature Reserve",,50.880738342,-1.348970618,,,,,,
1900HA030524,,"Pegasus Avenue",,50.882425014,-1.345052196,,,,,,
1980SN122002,,"Tenterton Avenue",,50.889410612,-1.3528306,,,,,,
1980SN120742,,"The Gardeners Arms",,50.890862785,-1.353620889,,,,,,
1980SN120738,,"Weston Infant School",,50.892457915,-1.355873718,,,,,,
1980HAA13647,,"Southampton, Westquay [BF]",,50.902496245,-1.405566195,,,,,,
1980HA120324,,"Meggeson Avenue, Townhill Way",,50.92635342,-1.354751422,,,,,,
1980SNA90924,,"Wakefield Road",,50.928621499,-1.356740593,,,,,,
1980SNA90901,,"Cornwall Road",,50.927990205,-1.35804413,,,,,,
1980SNA90900,,"Chester Road",,50.924614189,-1.360623142,,,,,,
1980SNA90912,,"Barton Crescent",,50.924920793,-1.362425897,,,,,,
1980SN120316,,"Midanbury, Witts Hill Shops",,50.925928033,-1.364091074,,,,,,
1980SN120314,,"Cornwall Road",,50.928678268,-1.365476506,,,,,,
1980SN120297,,"Northfield Road",,50.931686419,-1.367997004,,,,,,
1980SN120290,,"Oaktree Road, Hop Inn",,50.932857427,-1.37003032,,,,,,
1980SN120775,,"River Walk",,50.933550563,-1.370163266,,,,,,
1980SN120774,,"Broadwater Road",,50.934514868,-1.365567889,,,,,,
1980SN120773,,"Townhill Park, Pinefield Road",,50.93264513,-1.362391487,,,,,,
1980SN120319,,"Community Centre",,50.930659271,-1.359373461,,,,,,
1980SNA90907,,"Benhams Road",,50.929281971,-1.357471412,,,,,,
1980HA120322,,"Wakefield Road",,50.928665675,-1.356597692,,,,,,
1980HA120323,,"Meggeson Avenue, Townhill Way",,50.926705828,-1.355059577,,,,,,
1980SN120747,,"Weston, Barnfield Road",,50.889486306,-1.368297867,,,,,,
1980SN120752,,"Kipling Court",,50.888934932,-1.366115899,,,,,,
1980SN120754,,"Poulner Close",,50.887930662,-1.361693904,,,,,,
1980SN120755,,"Winchfield Close",,50.887220741,-1.360139786,,,,,,
1980SN120756,,"Drayton Close",,50.885969039,-1.36146481,,,,,,
1980SN120757,,"Fullerton Close",,50.885385123,-1.363221351,,,,,,
1980SN121020,,"Hurstbourne Place",,50.885264632,-1.365867153,,,,,,
1980SN120753,,"Weston, International Way",,50.886714812,-1.36796571,,,,,,
1980SN120751,,"Kingsclere Close",,50.888715609,-1.367128279,,,,,,
1980SN120748,,"Squires Walk",,50.888571581,-1.370428555,,,,,,
1980HAA13652,,"Ticonderoga Gardens",,50.888483535,-1.37244854,,,,,,
1980HA120720,,"Swift Road",,50.891223012,-1.375198418,,,,,,
1980SN120718,,"Church Road",,50.893191695,-1.378442303,,,,,,
1980SNA90884,,"The Ship Inn",,50.894096085,-1.381103366,,,,,,
1980SNA90886,,"Centenary Quay",,50.895026089,-1.381816208,,,,,,
1980SN120711,,"Woolston Health Clinic",,50.897081086,-1.381006939,,,,,,
1980SN120214,,"Winchester Road",,50.926695287,-1.436475328,,,,,,
1980SN120211,,"Warren Crescent",,50.928968446,-1.437941941,,,,,,
1980SN120210,,"Jessamine Road",,50.930826661,-1.439143316,,,,,,
1980SN120080,,"Laundry Road",,50.932765927,-1.440372274,,,,,,
1980SN120088,,"Aldermoor Road, Shops",,50.940450747,-1.43030295,,,,,,
1980SN120071,,"Springford Road",,50.940720159,-1.433929019,,,,,,
1980SN120070,,"Myrtle Road",,50.93984017,-1.439789262,,,,,,
1980SN120066,,"Olive Road",,50.938862326,-1.444042205,,,,,,
1980SN120061,,"Alder Road",,50.938148365,-1.447082129,,,,,,
1980SN120055,,Baronsmead,,50.936331677,-1.454689017,,,,,,
1980SN120053,,"Corbiere Close",,50.935494126,-1.458285064,,,,,,
1980SN120042,,"Lower Brownhill Road",,50.934549674,-1.462124139,,,,,,
1900HAA92171,,"Adanac Health Campus",,50.934499996,-1.467099966,,,,,,
1900HAA91092,,"Adanac Park",,50.93587002,-1.469259995,,,,,,
1980SN120712,,"Keswick Road",,50.896537049,-1.380160988,,,,,,
1980SNA90885,,"Centenary Quay",,50.895590544,-1.381424824,,,,,,
1980SNA09314,,"The Ship Inn",,50.894167719,-1.381045543,,,,,,
1980SN120719,,"Church Road",,50.892926161,-1.377550087,,,,,,
1980HA120721,,"Swift Road",,50.891493908,-1.375408062,,,,,,
1980HAA13653,,"Mayfield Garage",,50.889656677,-1.373214732,,,,,,
1980HA120746,,"Duncan Close",,50.888029279,-1.371587419,,,,,,
1900HAA92170,,"Adanac Health Campus",,50.934699954,-1.466600026,,,,,,
1980SN120041,,"Boniface Crescent",,50.934869253,-1.461223902,,,,,,
1980SN120052,,"Corbiere Close",,50.935425158,-1.458926266,,,,,,
1980SN120054,,Baronsmead,,50.936298033,-1.45518751,,,,,,
1980SN120063,,"Olive Road",,50.938670321,-1.445268459,,,,,,
1980SN120069,,"Aldermoor Avenue",,50.939498206,-1.441615117,,,,,,
1980SNA90943,,"Myrtle Road",,50.940053996,-1.439373949,,,,,,
1980SN120065,,"Springford Road",,50.940673406,-1.433559534,,,,,,
1980SN120087,,"Aldermoor Road, Shops",,50.940409988,-1.429321392,,,,,,
1980SN120081,,"Laundry Road",,50.933279352,-1.440551112,,,,,,
1980SN120209,,"Jessamine Road",,50.93141216,-1.439349726,,,,,,
1980SN120213,,"Warren Crescent",,50.928227959,-1.437296328,,,,,,
1980SN121040,,"Redbridge Hill, Irving Road",,50.926491815,-1.444687594,,,,,,
1980SN121036,,"Redbridge Fire Station",,50.926640588,-1.44761689,,,,,,
1980SN121039,,"Holy Family Church",,50.92676258,-1.450603434,,,,,,
1980SN121066,,"Severn Road",,50.922282913,-1.456062484,,,,,,
1980SN121068,,"Oakley Road",,50.924665015,-1.453943223,,,,,,
1980SN121067,,"Wimpson Lane, Redbridge Hill",,50.926519289,-1.45241331,,,,,,
1980SN121041,,"Holy Family Church",,50.926859483,-1.450175437,,,,,,
1980SN121038,,"Redbridge Fire Station",,50.92681399,-1.448155522,,,,,,
1980SN121037,,"Redbridge Hill, Irving Road",,50.926638997,-1.445383038,,,,,,
1980SN120599,,"Springwell School",,50.907482598,-1.342638492,,,,,,
1980SN120605,,"Byron Road",,50.908298992,-1.340430975,,,,,,
1980SN120606,,"Tatwin Crescent",,50.909103961,-1.33675571,,,,,,
1980SN120608,,"Medwall Green",,50.908824586,-1.335067129,,,,,,
1980SN120709,,"Chettle Road",,50.906572334,-1.332766725,,,,,,
1980SN120707,,"Dumbletons Towers",,50.904427903,-1.332029391,,,,,,
1980SNA09412,,"Meredith Towers",,50.904145441,-1.329814848,,,,,,
1980SN121059,,"Thornhill, Burgoyne Road",,50.903008705,-1.330741327,,,,,,
1980SN120708,,"Dumbletons Towers",,50.904592681,-1.332539019,,,,,,
1980SN120609,,"Chettle Road",,50.906833177,-1.33277722,,,,,,
1980SN120607,,"Medwall Green",,50.908036792,-1.334111193,,,,,,
1980SN120604,,"Tatwin Crescent",,50.908840905,-1.337939965,,,,,,
1980SN120603,,"Byron Road",,50.90813757,-1.340780294,,,,,,
1980SN120600,,"Springwell School",,50.907454982,-1.342525099,,,,,,
1980SN120766,,"Kingsland Market",,50.904720596,-1.397417223,,,,,,
1980HA120611,,"Thornhill, Fairfax Court",,50.912134301,-1.328860947,,,,,,
1980HA120612,,"Holcroft Road",,50.909214101,-1.327708173,,,,,,
1980SN120614,,"Ellwood Avenue",,50.90764872,-1.329152988,,,,,,
1980SN120602,,"High Firs Road",,50.90638792,-1.343066351,,,,,,
1980SN120699,,"Gladstone Road",,50.905258418,-1.345300876,,,,,,
1980SN120694,,"Sholing, Drove Road",,50.903737601,-1.348322944,,,,,,
1980SN120692,,"Alfriston Gardens",,50.902394723,-1.351015257,,,,,,
